iteration,loss_best,loss_mean,loss_min_current,sigma
311,1.6387290280306388e-07,1.772936889921084e-07,1.66590599093297e-07,1.0066726285094804e-06
312,1.6387290280306388e-07,1.7771350716344614e-07,1.6594985652318428e-07,1.0218436658839481e-06
313,1.6387290280306388e-07,1.7542881813881195e-07,1.6510222877741398e-07,1e-06
314,1.6387290280306388e-07,1.7730021003359298e-07,1.654425663133452e-07,1e-06
315,1.6387290280306388e-07,1.7543968411359856e-07,1.6653024204060785e-07,1e-06
316,1.6387290280306388e-07,1.7753924360874862e-07,1.65438851951194e-07,1e-06
317,1.6387290280306388e-07,1.7642189831690302e-07,1.657683679212596e-07,1e-06
318,1.6387290280306388e-07,1.7485112774551226e-07,1.6584446882461634e-07,1e-06
319,1.6387290280306388e-07,1.7474565815689403e-07,1.651306149597076e-07,1e-06
320,1.6387290280306388e-07,1.7711676317588853e-07,1.6766783694777132e-07,1e-06
321,1.6387290280306388e-07,1.7696947768541804e-07,1.6640043298821183e-07,1e-06
322,1.6387290280306388e-07,1.7630420217074062e-07,1.6522938039997825e-07,1e-06
323,1.6387290280306388e-07,1.7844423094715012e-07,1.67138129114619e-07,1e-06
324,1.6387290280306388e-07,1.7719421819606395e-07,1.6576551153946184e-07,1e-06
325,1.6387290280306388e-07,1.7875565333724808e-07,1.662447672856615e-07,1e-06
326,1.6387290280306388e-07,1.770983564952644e-07,1.647976990426514e-07,1e-06
327,1.6387290280306388e-07,1.7594472204507383e-07,1.650535601527281e-07,1e-06
328,1.6387290280306388e-07,1.7778594656903125e-07,1.6600786523213173e-07,1.0257516006279002e-06
329,1.6387290280306388e-07,1.7687540399435874e-07,1.6808050951055975e-07,1e-06
330,1.6387290280306388e-07,1.7780500932929044e-07,1.665241224912961e-07,1e-06
331,1.6387290280306388e-07,1.7798859889950335e-07,1.6579325290422275e-07,1.0307815079198785e-06
332,1.6387290280306388e-07,1.7757381673533246e-07,1.6566793448191675e-07,1e-06
333,1.6387290280306388e-07,1.7873422635261705e-07,1.6443653372277822e-07,1e-06
334,1.6387290280306388e-07,1.754967529521423e-07,1.6540652403307377e-07,1e-06
335,1.6387290280306388e-07,1.7474989192578504e-07,1.661331232583052e-07,1e-06
336,1.6387290280306388e-07,1.7650864332807715e-07,1.6666422553157645e-07,1e-06
337,1.6387290280306388e-07,1.759696110070763e-07,1.6560642457363883e-07,1e-06
338,1.6387290280306388e-07,1.7546449630145843e-07,1.663888991032536e-07,1e-06
339,1.6387290280306388e-07,1.7608111871680876e-07,1.6477631881173238e-07,1e-06
340,1.6387290280306388e-07,1.7699772612900234e-07,1.6652649037496303e-07,1e-06
341,1.6387290280306388e-07,1.7719532269921955e-07,1.6599488539270624e-07,1e-06
342,1.6387290280306388e-07,1.767197203150772e-07,1.656036410224715e-07,1.0208596314879122e-06
343,1.6387290280306388e-07,1.7716787560573265e-07,1.651397667501442e-07,1e-06
344,1.6387290280306388e-07,1.7777657124184998e-07,1.6557731363775474e-07,1e-06
345,1.6387290280306388e-07,1.7636413748078895e-07,1.659869663939162e-07,1.0760322660302555e-06
346,1.6387290280306388e-07,1.7722825113253293e-07,1.6569199523530642e-07,1.079532203377755e-06
347,1.6387290280306388e-07,1.7653581597443234e-07,1.6510718126028223e-07,1e-06
348,1.6387290280306388e-07,1.7836208016319688e-07,1.663675153196209e-07,1.0682744613968517e-06
349,1.6387290280306388e-07,1.7838574329687162e-07,1.6539791580783003e-07,1.0718116655956585e-06
350,1.6387290280306388e-07,1.7759295289465627e-07,1.6598079355389928e-07,1.1017174226559157e-06
351,1.6387290280306388e-07,1.7670621350163173e-07,1.6714984774068853e-07,1.0634958072783778e-06
352,1.6387290280306388e-07,1.7786548724529895e-07,1.6520331236336006e-07,1e-06
353,1.6387290280306388e-07,1.7794812674054582e-07,1.6514147915813737e-07,1.008024703411143e-06
354,1.6387290280306388e-07,1.7715100604220878e-07,1.6686974113611086e-07,1e-06
355,1.6387290280306388e-07,1.7558659383354323e-07,1.6485836695778744e-07,1e-06
356,1.6387290280306388e-07,1.7555378306610692e-07,1.6505296862590058e-07,1e-06
357,1.6387290280306388e-07,1.7870896606098086e-07,1.6673353897544985e-07,1e-06
358,1.6387290280306388e-07,1.759829713421368e-07,1.6596289498238548e-07,1e-06
359,1.6387290280306388e-07,1.7753060955527643e-07,1.664078386198753e-07,1e-06
360,1.6387290280306388e-07,1.7843257182903471e-07,1.6537138769479043e-07,1.076780608248218e-06
361,1.6387290280306388e-07,1.7874739523193738e-07,1.654128691797041e-07,1e-06
362,1.6387290280306388e-07,1.7716569239212277e-07,1.6723266504925505e-07,1e-06
363,1.6387290280306388e-07,1.7544165388017063e-07,1.6490861476370355e-07,1e-06
364,1.6387290280306388e-07,1.7846774873930827e-07,1.6670767344351134e-07,1e-06
365,1.6387290280306388e-07,1.7702664948160418e-07,1.647134482141155e-07,1e-06
366,1.6387290280306388e-07,1.7599138885771026e-07,1.655473393924467e-07,1e-06
367,1.6387290280306388e-07,1.764532269277197e-07,1.6478332653946381e-07,1e-06
368,1.6387290280306388e-07,1.7716052209237886e-07,1.6600623453655317e-07,1e-06
369,1.6387290280306388e-07,1.763859267356338e-07,1.657061954318806e-07,1e-06
370,1.6387290280306388e-07,1.7760396168853275e-07,1.6493451227006517e-07,1.0414256443782772e-06
371,1.6387290280306388e-07,1.7694102353971174e-07,1.6529151025679312e-07,1.0222711554623877e-06
372,1.6387290280306388e-07,1.7763496458655937e-07,1.651410883596327e-07,1e-06
373,1.6387290280306388e-07,1.7846154250378278e-07,1.6706659877741004e-07,1.0181873002981011e-06
374,1.6387290280306388e-07,1.7532479478887808e-07,1.664695190584098e-07,1e-06
375,1.6387290280306388e-07,1.7776354813037187e-07,1.6605705965844209e-07,1e-06
376,1.6387290280306388e-07,1.7533262084867828e-07,1.6572986361040876e-07,1.070290453667689e-06
377,1.6387290280306388e-07,1.777927752755204e-07,1.6686389692210923e-07,1.0465692718164928e-06
378,1.6387290280306388e-07,1.7688248433955776e-07,1.6463915919473493e-07,1e-06
379,1.6387290280306388e-07,1.7676644436193102e-07,1.654129277994798e-07,1.028320732358737e-06
380,1.6387290280306388e-07,1.7763582466301386e-07,1.672442095923543e-07,1e-06
381,1.6387290280306388e-07,1.7532787516927328e-07,1.6536214708651187e-07,1e-06
382,1.6387290280306388e-07,1.793769597213668e-07,1.6594379559364825e-07,1.0844233103172778e-06
383,1.6387290280306388e-07,1.763449802183459e-07,1.6560530546883e-07,1e-06
384,1.6387290280306388e-07,1.764621282163148e-07,1.6539745217869495e-07,1e-06
385,1.6387290280306388e-07,1.7808830477861192e-07,1.6599305396880482e-07,1.0466778563294763e-06
386,1.6387290280306388e-07,1.7627117159690898e-07,1.6550411707783041e-07,1.0349891131375662e-06
387,1.6387290280306388e-07,1.7813859102489004e-07,1.6561597782072113e-07,1.0263723662006318e-06
388,1.6387290280306388e-07,1.7795272828635688e-07,1.6495768484503515e-07,1e-06
389,1.6387290280306388e-07,1.7758574863080412e-07,1.6708516881180913e-07,1e-06
390,1.6387290280306388e-07,1.7454396264326988e-07,1.6700351324061558e-07,1.0416535004604264e-06
391,1.6387290280306388e-07,1.770609989293348e-07,1.672016090026318e-07,1.0171905203388849e-06
392,1.6387290280306388e-07,1.7640618260372776e-07,1.6702731642226354e-07,1e-06
393,1.6387290280306388e-07,1.7570368523678326e-07,1.651867140850527e-07,1e-06
394,1.6387290280306388e-07,1.7736258811851257e-07,1.6508822930916267e-07,1.035194103329426e-06
395,1.6387290280306388e-07,1.774643482477245e-07,1.6700381344492143e-07,1e-06
396,1.6387290280306388e-07,1.7778756365771643e-07,1.6652676038120262e-07,1e-06
397,1.6387290280306388e-07,1.787679849130086e-07,1.6593220486527116e-07,1e-06
398,1.6387290280306388e-07,1.783145204825587e-07,1.6686645842867165e-07,1e-06
399,1.6387290280306388e-07,1.7644513370385084e-07,1.6634189670128308e-07,1e-06
400,1.6387290280306388e-07,1.7752208595567253e-07,1.6661473090096024e-07,1e-06
401,1.6387290280306388e-07,1.767500215166251e-07,1.6689751625165172e-07,1.0081984874223972e-06
402,1.6387290280306388e-07,1.7778003179813596e-07,1.6634996491404763e-07,1e-06
403,1.6387290280306388e-07,1.7711009416387925e-07,1.6571195438075392e-07,1e-06
404,1.6387290280306388e-07,1.7817070439463122e-07,1.6655597789849708e-07,1e-06
405,1.6387290280306388e-07,1.7599160351267074e-07,1.646100695751329e-07,1e-06
406,1.6387290280306388e-07,1.7720152612810124e-07,1.6542653114015593e-07,1.0108557893973065e-06
407,1.6387290280306388e-07,1.7666618990830329e-07,1.6568858463017477e-07,1.0004377746513713e-06
408,1.6387290280306388e-07,1.7510823841604405e-07,1.650475276449015e-07,1e-06
409,1.6387290280306388e-07,1.7744251948670353e-07,1.657470924953941e-07,1.1255753853035692e-06
410,1.6387290280306388e-07,1.7998446320888207e-07,1.6726289153723428e-07,1.2129951013992835e-06
411,1.6387290280306388e-07,1.8027359988792568e-07,1.651897534316049e-07,1.100845984031603e-06
412,1.6387290280306388e-07,1.7812864413713214e-07,1.6747923403670484e-07,1.1249989052878523e-06
413,1.6387290280306388e-07,1.7625692855460784e-07,1.6552001014247253e-07,1.0623562034722855e-06
414,1.6387290280306388e-07,1.7570771703390165e-07,1.6496459487314041e-07,1e-06
415,1.6387290280306388e-07,1.76575503019194e-07,1.6575078376490637e-07,1.059469750292648e-06
416,1.6387290280306388e-07,1.7659110504553155e-07,1.6649944534208316e-07,1.1537081443377804e-06
417,1.6387290280306388e-07,1.77956574312077e-07,1.6591638818397314e-07,1.157002807480897e-06
418,1.6387290280306388e-07,1.7931574522123129e-07,1.6528929513981439e-07,1.0217471363977817e-06
419,1.6387290280306388e-07,1.759290494263155e-07,1.65629407078427e-07,1.116279193974391e-06
420,1.6387290280306388e-07,1.7774587988128587e-07,1.6664634649998789e-07,1.120108820036085e-06
421,1.6387290280306388e-07,1.774121860975697e-07,1.6528890611766656e-07,1.131091806283984e-06
422,1.6387290280306388e-07,1.8144266356046046e-07,1.6539516956015632e-07,1.2401906945987366e-06
423,1.6387290280306388e-07,1.8292806135633556e-07,1.6626154497600965e-07,1.1820860547688653e-06
424,1.6387290280306388e-07,1.8169382631327835e-07,1.6794962220956222e-07,1.0345069694474945e-06
425,1.6387290280306388e-07,1.7668727060993207e-07,1.6577309125409556e-07,1.0669583870884409e-06
426,1.6387290280306388e-07,1.7663327611217028e-07,1.6586458961853623e-07,1.028401695200147e-06
427,1.6387290280306388e-07,1.7650579639649777e-07,1.6529552482325016e-07,1e-06
428,1.6387290280306388e-07,1.7641439558957473e-07,1.6524335677559066e-07,1.0520592871226778e-06
429,1.6387290280306388e-07,1.7769553732449593e-07,1.6441126327038091e-07,1.1039069025340744e-06
430,1.6387290280306388e-07,1.766951471182665e-07,1.6599371832626275e-07,1e-06
431,1.6387290280306388e-07,1.7750535651117617e-07,1.6537236646740894e-07,1e-06
432,1.6387290280306388e-07,1.7629775317828944e-07,1.665663038608045e-07,1.0457818450882474e-06
433,1.6387290280306388e-07,1.7744029165100983e-07,1.6521927115320523e-07,1e-06
434,1.6387290280306388e-07,1.7539953940826082e-07,1.6716601614064075e-07,1e-06
435,1.6387290280306388e-07,1.7637511071200151e-07,1.662550417336206e-07,1e-06
436,1.6387290280306388e-07,1.774594391790174e-07,1.66112519295325e-07,1.1392989874513733e-06
437,1.6387290280306388e-07,1.7815388552833156e-07,1.6660364998699606e-07,1.0807517768514852e-06
438,1.6387290280306388e-07,1.8007450691470695e-07,1.6580786876829734e-07,1.0369904460076377e-06
439,1.6387290280306388e-07,1.778041209377079e-07,1.657794772569332e-07,1e-06
440,1.6387290280306388e-07,1.7523615376546785e-07,1.6478440656442217e-07,1.0433691556844406e-06
441,1.6387290280306388e-07,1.78370741217293e-07,1.6765818955377654e-07,1e-06
442,1.6387290280306388e-07,1.7755992715251523e-07,1.6657845591794285e-07,1e-06
443,1.6387290280306388e-07,1.7610709058146767e-07,1.650076502102138e-07,1e-06
444,1.6387290280306388e-07,1.7755530695495736e-07,1.669221045830227e-07,1e-06
445,1.6387290280306388e-07,1.7690132686709603e-07,1.663646518323958e-07,1e-06
446,1.6387290280306388e-07,1.766690848725716e-07,1.6497106258839267e-07,1e-06
447,1.6387290280306388e-07,1.7522004927883472e-07,1.6612509590174795e-07,1e-06
448,1.6387290280306388e-07,1.7811235053954988e-07,1.6562738913705743e-07,1e-06
449,1.6387290280306388e-07,1.7756108572797302e-07,1.6473875597000642e-07,1e-06
450,1.6387290280306388e-07,1.7688406821037005e-07,1.6521713597228427e-07,1.02240799426076e-06
451,1.6387290280306388e-07,1.7740416193845477e-07,1.651556953419231e-07,1e-06
452,1.6387290280306388e-07,1.7721663692071843e-07,1.6604174568612962e-07,1.0456765360534408e-06
453,1.6387290280306388e-07,1.7712896362098717e-07,1.6578501593755846e-07,1e-06
454,1.6387290280306388e-07,1.7734709903294288e-07,1.6575610750635406e-07,1e-06
455,1.6387290280306388e-07,1.7744606378045092e-07,1.6710895955895921e-07,1.0622584406916185e-06
456,1.6387290280306388e-07,1.7657105786383908e-07,1.6502926136752194e-07,1.0488111084612337e-06
457,1.6387290280306388e-07,1.7796832395333696e-07,1.6733701002635826e-07,1.0034963244497571e-06
458,1.6387290280306388e-07,1.7664067812006578e-07,1.6674867708843522e-07,1e-06
459,1.6387290280306388e-07,1.7553066872011414e-07,1.667479772038405e-07,1.015421323774078e-06
460,1.6387290280306388e-07,1.7533721941020985e-07,1.6576387551481275e-07,1e-06
461,1.6387290280306388e-07,1.7628822011062084e-07,1.6550210268917454e-07,1e-06
462,1.6387290280306388e-07,1.7679809740656083e-07,1.6598462515560186e-07,1e-06
463,1.6387290280306388e-07,1.7503114168704315e-07,1.6666644064855518e-07,1e-06
464,1.6387290280306388e-07,1.7668898063760708e-07,1.6580603379168224e-07,1e-06
465,1.6387290280306388e-07,1.7722080599469337e-07,1.6520061052460733e-07,1e-06
466,1.6387290280306388e-07,1.7660953663067858e-07,1.650061225433319e-07,1.0261774488781927e-06
467,1.6387290280306388e-07,1.777755231557876e-07,1.66069769491628e-07,1.028946856307476e-06
468,1.6387290280306388e-07,1.7810556649067166e-07,1.6476239217411148e-07,1e-06
469,1.6387290280306388e-07,1.7704421029662853e-07,1.6771416611049972e-07,1e-06
470,1.6387290280306388e-07,1.7684904680237423e-07,1.6623237009127934e-07,1e-06
471,1.6387290280306388e-07,1.7880514253221235e-07,1.656218824308553e-07,1e-06
472,1.6387290280306388e-07,1.7654703608371846e-07,1.6595149965326073e-07,1e-06
473,1.6387290280306388e-07,1.803457181992485e-07,1.6717612005834326e-07,1.0679563740079192e-06
474,1.6387290280306388e-07,1.7722092213290352e-07,1.6512326972417668e-07,1e-06
475,1.6387290280306388e-07,1.7617857302809626e-07,1.6636191801921996e-07,1.0471793901189138e-06
476,1.6387290280306388e-07,1.7560828933227412e-07,1.6548886172529365e-07,1.031371068787702e-06
477,1.6387290280306388e-07,1.7950021462098674e-07,1.6901292099191778e-07,1.0404909705703504e-06
478,1.6387290280306388e-07,1.7672053491679663e-07,1.6537852687292798e-07,1e-06
479,1.6387290280306388e-07,1.7665041401215831e-07,1.646902116902993e-07,1e-06
480,1.6387290280306388e-07,1.7811390495836577e-07,1.6561698501504907e-07,1e-06
481,1.6387290280306388e-07,1.775007005733187e-07,1.6534967883785612e-07,1e-06
482,1.6387290280306388e-07,1.7729112258280111e-07,1.6664271917932183e-07,1e-06
483,1.6387290280306388e-07,1.777378569300936e-07,1.6630331600708814e-07,1e-06
484,1.6387290280306388e-07,1.7594967857803567e-07,1.6522695922560615e-07,1e-06
485,1.6387290280306388e-07,1.7552037672174948e-07,1.652918335537379e-07,1e-06
486,1.6387290280306388e-07,1.7712544678971653e-07,1.6498037602730165e-07,1e-06
487,1.6387290280306388e-07,1.7720670562937359e-07,1.6587472018159133e-07,1e-06
488,1.6387290280306388e-07,1.747758349424089e-07,1.6588428231045782e-07,1.0386877270145975e-06
489,1.6387290280306388e-07,1.7735155282139204e-07,1.6576489336728173e-07,1e-06
490,1.6387290280306388e-07,1.7773266918652553e-07,1.6502616873026454e-07,1e-06
491,1.6387290280306388e-07,1.77857208818466e-07,1.6581593342834822e-07,1e-06
492,1.6387290280306388e-07,1.777329411112305e-07,1.663257620521108e-07,1.0620290685548737e-06
493,1.6387290280306388e-07,1.778686902298432e-07,1.6528234958457233e-07,1.1573501408660473e-06
494,1.6387290280306388e-07,1.7905960220332417e-07,1.6483299347669345e-07,1.2833355042535111e-06
495,1.6387290280306388e-07,1.8171242377462704e-07,1.6917230283297613e-07,1.1661719461867888e-06
496,1.6387290280306388e-07,1.787974933264991e-07,1.6671451419369987e-07,1.052220802963567e-06
497,1.6387290280306388e-07,1.802075207635312e-07,1.6536938751698926e-07,1e-06
498,1.6387290280306388e-07,1.7674672825762627e-07,1.658492276845891e-07,1e-06
499,1.6387290280306388e-07,1.7609269914231618e-07,1.6504593425281655e-07,1e-06
